"2019-05-07 00:45:19.939","Method Constructor from class Client was called."
"2019-05-07 12:13:37.966","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:37.97","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:37.976","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:37.982","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:37.988","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:37.993","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:38.001","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:38.005","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:38.011","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:38.017","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:38.024","Method constructor from class StandardSeat was called."
"2019-05-07 12:13:38.03","Method constructor from class Loge was called."
"2019-05-07 12:13:38.036","Method constructor from class Loge was called."
"2019-05-07 12:13:38.042","Method constructor from class Loge was called."
"2019-05-07 12:13:38.047","Method constructor from class Loge was called."
"2019-05-07 12:13:38.053","Method constructor from class Loge was called."
"2019-05-07 12:13:38.059","Method constructor from class Loge was called."
"2019-05-07 12:13:38.064","Method constructor from class Loge was called."
"2019-05-07 12:13:38.066","Method constructor from class Loge was called."
"2019-05-07 12:13:38.106","Method isClient from class AdminService was called."
"2019-05-07 12:13:38.115","Method login from class ClientServiceImpl was called."
"2019-05-07 12:23:57.701","Method Constructor from class Client was called."
"2019-05-07 12:23:57.709","Method Constructor from class Client was called."
"2019-05-07 12:23:57.715","Method Constructor from class Client was called."
"2019-05-07 12:23:57.721","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.727","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.733","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.739","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.747","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.748","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.757","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.763","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.768","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.776","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.781","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.788","Method constructor from class StandardSeat was called."
"2019-05-07 12:23:57.794","Method constructor from class Loge was called."
"2019-05-07 12:23:57.801","Method constructor from class Loge was called."
"2019-05-07 12:23:57.807","Method constructor from class Loge was called."
"2019-05-07 12:23:57.814","Method constructor from class Loge was called."
"2019-05-07 12:23:57.824","Method constructor from class Loge was called."
"2019-05-07 12:23:57.825","Method constructor from class Loge was called."
"2019-05-07 12:23:57.839","Method constructor from class Loge was called."
"2019-05-07 12:23:57.846","Method constructor from class Loge was called."
"2019-05-07 12:23:57.878","Method isClient from class AdminService was called."
"2019-05-07 12:23:57.888","Method login from class ClientServiceImpl was called."
"2019-05-07 12:23:57.898","Method makeReservation from class AdminService was called."
"2019-05-07 12:23:57.905","Method isClient from class AdminService was called."
"2019-05-07 12:23:57.917","Method login from class ClientServiceImpl was called."
"2019-05-07 12:27:43.479","Method Constructor from class Client was called."
"2019-05-07 12:27:43.487","Method Constructor from class Client was called."
"2019-05-07 12:27:43.49","Method Constructor from class Client was called."
"2019-05-07 12:27:43.498","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.503","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.508","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.51","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.518","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.523","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.528","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.529","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.537","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.539","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.546","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.548","Method constructor from class StandardSeat was called."
"2019-05-07 12:27:43.557","Method constructor from class Loge was called."
"2019-05-07 12:27:43.562","Method constructor from class Loge was called."
"2019-05-07 12:27:43.567","Method constructor from class Loge was called."
"2019-05-07 12:27:43.569","Method constructor from class Loge was called."
"2019-05-07 12:27:43.578","Method constructor from class Loge was called."
"2019-05-07 12:27:43.582","Method constructor from class Loge was called."
"2019-05-07 12:27:43.588","Method constructor from class Loge was called."
"2019-05-07 12:27:43.59","Method constructor from class Loge was called."
"2019-05-07 12:27:43.64","Method isClient from class AdminService was called."
"2019-05-07 12:27:43.647","Method login from class ClientServiceImpl was called."
"2019-05-07 12:27:43.65","Method makeReservation from class AdminService was called."
"2019-05-07 12:27:53.326","Method isClient from class AdminService was called."
"2019-05-07 12:27:53.338","Method login from class ClientServiceImpl was called."
"2019-05-07 12:28:22.22","Method Constructor from class Client was called."
"2019-05-07 12:28:22.23","Method Constructor from class Client was called."
"2019-05-07 12:28:22.235","Method Constructor from class Client was called."
"2019-05-07 12:28:22.245","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.252","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.259","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.266","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.273","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.282","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.289","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.295","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.301","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.306","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.312","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.32","Method constructor from class StandardSeat was called."
"2019-05-07 12:28:22.326","Method constructor from class Loge was called."
"2019-05-07 12:28:22.334","Method constructor from class Loge was called."
"2019-05-07 12:28:22.34","Method constructor from class Loge was called."
"2019-05-07 12:28:22.344","Method constructor from class Loge was called."
"2019-05-07 12:28:22.352","Method constructor from class Loge was called."
"2019-05-07 12:28:22.356","Method constructor from class Loge was called."
"2019-05-07 12:28:22.365","Method constructor from class Loge was called."
"2019-05-07 12:28:22.37","Method constructor from class Loge was called."
"2019-05-07 12:28:22.405","Method isClient from class AdminService was called."
"2019-05-07 12:28:22.415","Method login from class ClientServiceImpl was called."
"2019-05-07 12:28:22.422","Method makeReservation from class AdminService was called."
"2019-05-07 12:28:25.382","Method isClient from class AdminService was called."
"2019-05-07 12:28:25.396","Method login from class ClientServiceImpl was called."
"2019-05-07 12:29:54.422","Method Constructor from class Client was called."
"2019-05-07 12:29:54.43","Method Constructor from class Client was called."
"2019-05-07 12:29:54.435","Method Constructor from class Client was called."
"2019-05-07 12:29:54.441","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.447","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.452","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.458","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.466","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.471","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.476","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.48","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.485","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.49","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.495","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.501","Method constructor from class StandardSeat was called."
"2019-05-07 12:29:54.505","Method constructor from class Loge was called."
"2019-05-07 12:29:54.51","Method constructor from class Loge was called."
"2019-05-07 12:29:54.516","Method constructor from class Loge was called."
"2019-05-07 12:29:54.52","Method constructor from class Loge was called."
"2019-05-07 12:29:54.527","Method constructor from class Loge was called."
"2019-05-07 12:29:54.532","Method constructor from class Loge was called."
"2019-05-07 12:29:54.538","Method constructor from class Loge was called."
"2019-05-07 12:29:54.543","Method constructor from class Loge was called."
"2019-05-07 12:29:54.571","Method isClient from class AdminService was called."
"2019-05-07 12:29:54.578","Method login from class ClientServiceImpl was called."
"2019-05-07 12:29:54.585","Method makeReservation from class AdminService was called."
"2019-05-07 12:29:54.592","Method isClient from class AdminService was called."
"2019-05-07 12:29:54.598","Method login from class ClientServiceImpl was called."
"2019-05-07 12:32:44.395","Method Constructor from class Client was called."
"2019-05-07 12:32:44.404","Method Constructor from class Client was called."
"2019-05-07 12:32:44.41","Method Constructor from class Client was called."
"2019-05-07 12:32:44.417","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.422","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.429","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.435","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.441","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.449","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.455","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.463","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.471","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.476","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.485","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.493","Method constructor from class StandardSeat was called."
"2019-05-07 12:32:44.501","Method constructor from class Loge was called."
"2019-05-07 12:32:44.509","Method constructor from class Loge was called."
"2019-05-07 12:32:44.516","Method constructor from class Loge was called."
"2019-05-07 12:32:44.528","Method constructor from class Loge was called."
"2019-05-07 12:32:44.535","Method constructor from class Loge was called."
"2019-05-07 12:32:44.543","Method constructor from class Loge was called."
"2019-05-07 12:32:44.546","Method constructor from class Loge was called."
"2019-05-07 12:32:44.546","Method constructor from class Loge was called."
"2019-05-07 12:32:44.593","Method isClient from class AdminService was called."
"2019-05-07 12:32:44.604","Method login from class ClientServiceImpl was called."
"2019-05-07 12:32:44.614","Method makeReservation from class AdminService was called."
"2019-05-07 12:32:44.623","Method isClient from class AdminService was called."
"2019-05-07 12:32:44.632","Method login from class ClientServiceImpl was called."
"2019-05-07 12:33:09.307","Method Constructor from class Client was called."
"2019-05-07 12:33:09.318","Method Constructor from class Client was called."
"2019-05-07 12:33:09.325","Method Constructor from class Client was called."
"2019-05-07 12:33:09.332","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.337","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.342","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.348","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.353","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.359","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.366","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.37","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.376","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.381","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.389","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.394","Method constructor from class StandardSeat was called."
"2019-05-07 12:33:09.4","Method constructor from class Loge was called."
"2019-05-07 12:33:09.407","Method constructor from class Loge was called."
"2019-05-07 12:33:09.412","Method constructor from class Loge was called."
"2019-05-07 12:33:09.414","Method constructor from class Loge was called."
"2019-05-07 12:33:09.426","Method constructor from class Loge was called."
"2019-05-07 12:33:09.43","Method constructor from class Loge was called."
"2019-05-07 12:33:09.444","Method constructor from class Loge was called."
"2019-05-07 12:33:09.447","Method constructor from class Loge was called."
"2019-05-07 12:33:22.252","Method isClient from class AdminService was called."
"2019-05-07 12:33:22.264","Method login from class ClientServiceImpl was called."
"2019-05-07 12:33:22.267","Method makeReservation from class AdminService was called."
"2019-05-07 12:33:27.716","Method isClient from class AdminService was called."
"2019-05-07 12:33:27.73","Method login from class ClientServiceImpl was called."
"2019-05-07 12:34:09.219","Method Constructor from class Client was called."
"2019-05-07 12:34:09.228","Method Constructor from class Client was called."
"2019-05-07 12:34:09.236","Method Constructor from class Client was called."
"2019-05-07 12:34:09.244","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.252","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.26","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.267","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.274","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.28","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.287","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.295","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.303","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.311","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.313","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.325","Method constructor from class StandardSeat was called."
"2019-05-07 12:34:09.332","Method constructor from class Loge was called."
"2019-05-07 12:34:09.339","Method constructor from class Loge was called."
"2019-05-07 12:34:09.344","Method constructor from class Loge was called."
"2019-05-07 12:34:09.354","Method constructor from class Loge was called."
"2019-05-07 12:34:09.356","Method constructor from class Loge was called."
"2019-05-07 12:34:09.369","Method constructor from class Loge was called."
"2019-05-07 12:34:09.376","Method constructor from class Loge was called."
"2019-05-07 12:34:09.382","Method constructor from class Loge was called."
"2019-05-07 12:34:09.415","Method isClient from class AdminService was called."
"2019-05-07 12:34:09.424","Method login from class ClientServiceImpl was called."
"2019-05-07 12:34:09.432","Method makeReservation from class AdminService was called."
"2019-05-07 12:34:09.44","Method isClient from class AdminService was called."
"2019-05-07 12:34:09.449","Method login from class ClientServiceImpl was called."
"2019-05-07 18:12:39.941","Method Constructor from class Client was called."
"2019-05-07 18:12:39.941","Method Constructor from class Client was called."
"2019-05-07 18:12:39.959","Method Constructor from class Client was called."
"2019-05-07 18:12:39.965","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.969","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.974","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.979","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.986","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.988","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.988","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:39.988","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.003","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.003","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.003","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.003","Method constructor from class StandardSeat was called."
"2019-05-07 18:12:40.019","Method constructor from class Loge was called."
"2019-05-07 18:12:40.019","Method constructor from class Loge was called."
"2019-05-07 18:12:40.019","Method constructor from class Loge was called."
"2019-05-07 18:12:40.019","Method constructor from class Loge was called."
"2019-05-07 18:12:40.034","Method constructor from class Loge was called."
"2019-05-07 18:12:40.04","Method constructor from class Loge was called."
"2019-05-07 18:12:40.04","Method constructor from class Loge was called."
"2019-05-07 18:12:40.04","Method constructor from class Loge was called."
"2019-05-07 18:12:40.072","Method isClient from class AdminService was called."
"2019-05-07 18:12:40.072","Method login from class ClientServiceImpl was called."
"2019-05-07 18:12:40.087","Method makeReservation from class AdminService was called."
"2019-05-07 18:12:40.087","Method isClient from class AdminService was called."
"2019-05-07 18:12:40.087","Method login from class ClientServiceImpl was called."
